Burst = 1,Burst = 5,Burst = 10,Burst = 15,Burst = 20
0.0952857044309159,0.0961420254711807,0.0963769941838051,0.0953458516853403,0.0975865241668429
0.096226802019702,0.096141216592519,0.0966678911284618,0.0940571560456539,0.0975833389530013
0.0957862357592789,0.0953769779703017,0.0971270692984022,0.0966461202275439,0.0955206485051543
0.0961080917473311,0.0961719495029245,0.0970358641215676,0.0963854712426036,0.0969596410541541
0.0950053713411077,0.0957439185337062,0.0943025882717317,0.0975622291128177,0.0966925178213349
0.0966379847651961,0.0980936400444577,0.0960073868108596,0.0973367464959931,0.0963686968003162
0.0953394111798796,0.0972050200426117,0.0980498670032709,0.0967359671851726,0.0949646425682437
0.0977564742476187,0.0978414780165214,0.09468880814277,0.0961631109941579,0.0936957711087038
0.0973265200139117,0.0955668232089298,0.0964984245475796,0.0961442785205833,0.0958731466808499
0.0977285502830757,0.0968972540139455,0.0955824677029207,0.0970686985156845,0.0948922281243652
0.0979985220649275,0.0966591253635793,0.0962826250708041,0.096021124392129,0.0982601547856275
0.0954348025586675,0.0971371534170899,0.09569788526371,0.0957459544942064,0.0964922420541766
0.0949772205014925,0.0969721115708547,0.096046151211202,0.0958568659079317,0.097018001274524
0.09818473745118,0.0960833169532381,0.0967626089934029,0.0942248462060472,0.0965586572615462
0.094777750068713,0.0962066631194551,0.0953635323392689,0.0942969931852992,0.0973301060586372
0.0968680113833618,0.0985937675931082,0.0965180919158888,0.0961932671022724,0.0960744871702995
0.0962313159256431,0.0967568764311494,0.0968828766516336,0.0968238707574319,0.0987750850165883
0.0998246024839651,0.0953178619746048,0.0958271807708007,0.0964786081835938,0.095891977714899
0.0967366914497086,0.0934161028145854,0.0969531359402074,0.0959659042374857,0.0975566103389189
0.0997244129533377,0.0972123230700742,0.0966813883173123,0.0956469610906885,0.0975442150125779
0.0929553100473167,0.0979573925931602,0.0964616907291377,0.0964282871101513,0.0961156807577503
0.0942333628970732,0.0954125679241669,0.096460508117049,0.0971585787373314,0.0959339310240741
0.0944546446735444,0.0975143892765951,0.0950083984073251,0.0959743928883195,0.0954307443896985
0.0968212098388669,0.100224135114365,0.0972999239580442,0.0976123912257028,0.0962716435790327
0.0893602578714629,0.0962863761860039,0.0961181080680868,0.0960765691187917,0.0982282168633979
0.0961111667151753,0.0984723221462891,0.0951860662992316,0.0955480760438277,0.0971084135862082
0.0994124633958467,0.0931996268850145,0.101624505270821,0.0964863611681168,0.0968126429886937
0.0911824971595219,0.0973993345729656,0.0968492474174941,0.0946395894014722,0.0962851384803966
0.10399180836463,0.0962928306672722,0.0955730240631346,0.0985061593363699,0.0980080519164356
0.0978661222615974,0.0958474799599063,0.0999427371815818,0.0979964449584083,0.0965683673187496
0.106763653641454,0.0969982100135743,0.0937157428927378,0.0978059202521798,0.0988181649401201
0.0986060721873167,0.0917928371874687,0.0993139636233292,0.0964154596411388,0.0948918251699459
0.0904545877078714,0.0953174020266707,0.0979123718454984,0.0961698660374697,0.0970363623225523
0.0963517299251724,0.0942752070760486,0.092977715524674,0.0957531174133929,0.0963195822328047
0.0923177542565482,0.0957545375563794,0.0950519303407126,0.0963184833418481,0.0950442995117523
0.0965835464253207,0.0927348003087444,0.0951695242802681,0.0995539458085258,0.0951755034095216
0.0843530503009626,0.0943881170207434,0.0933548025966801,0.0966594614951567,0.0970519393777339
0.106500127317241,0.0969469779730231,0.0965879416595083,0.0970092409710667,0.0978132582069796
0.104159182782308,0.0956554677780436,0.0959041845746054,0.0994676542811908,0.0989463464870927
0.117511414244262,0.0956103302997688,0.0990182416952476,0.100094184909698,0.0934081433280024
0.0825907561007751,0.0989165117865689,0.0967480861696419,0.0964567061226231,0.0965389241526599
0.102709976023732,0.0929023789016474,0.0939369075884818,0.0955152805672133,0.0946956721090541
0.0845636966998479,0.0980544111645751,0.100085021948859,0.0934284021212668,0.0969036079932147
0.107749289212048,0.0891498007253804,0.0935769927352593,0.0965155303361988,0.096458626800839
0.0904540277311902,0.102664981293387,0.0942942887422585,0.0964755519365145,0.0989234545125594
0.086477498474275,0.0959951319971936,0.0898350408305412,0.0943599114689275,0.0965036697742164
0.0907082048172272,0.0986673153934054,0.0872576561978735,0.103334166080416,0.098664780487864
0.0886101358261705,0.091499536351115,0.0948998060375072,0.0956029044764976,0.097392479310561
0.0906771207898464,0.105429245089554,0.0872692503155976,0.0956113254706243,0.101475916176805
0.093948579303866,0.108585382744741,0.0927171709330202,0.0968048545009854,0.0932698942008117
0.103772909647668,0.104794210614445,0.0933153810329028,0.0915717870565082,0.0889280712859107
0.108186752280567,0.0879046625231517,0.093099111402477,0.0999981625843133,0.0975307619576174
0.0877519946022438,0.0947336732625999,0.0954929984801883,0.0951692631055491,0.0971988076324488
0.0744731433422374,0.0824394663194114,0.0932781319426585,0.0948939158998075,0.0990692938179698
0.0907196348098841,0.0973950760918824,0.101493808935457,0.0838238358269881,0.0998556560723273
0.0629767179096493,0.10089800637828,0.0999899513999105,0.0870874844419333,0.0880157816845786
0.0939606659038178,0.0899616979887062,0.0905365268673814,0.0953157058987638,0.096989834921271
0.0771661732202624,0.0703182857002926,0.0894539677224395,0.0923327189342023,0.0919466316829903
0.0834696306522898,0.0889733739958876,0.0914753802094825,0.0911658776217948,0.0993689313094631
0.0845156138205534,0.105641599019101,0.0993280519670113,0.0913669644426873,0.102882711974239
0.0982953444339534,0.092264505710137,0.0946443533423252,0.104290478485826,0.101854260575624
0.103423927331356,0.070554617336328,0.100966598698516,0.0955871170734434,0.0838186909946176
0.0577037409128196,0.0798545477612729,0.0903847085166192,0.0943223983570298,0.0924459326672673
0.0903355124808926,0.105444453608339,0.0947881265973936,0.0866535010680825,0.0953904907108482
0.0277888188789614,0.0945223276164266,0.0953592308500149,0.0976894318690757,0.0938204295712975
0.0752910876081787,0.103021253452902,0.0826362304552353,0.10783731199439,0.0925256304393839
0.0807118401135097,0.113463991417683,0.0796119650370419,0.0879457611781435,0.0744454838062966
0.0629864697095352,0.119828274408951,0.0864626921333654,0.0906590342434535,0.0967572881975375
0.0532087488815365,0.0714587264857911,0.106569595138652,0.110959221592198,0.101953289786319
0.0484709315279535,0.125448713992321,0.095382552232678,0.106776844604427,0.0971329529161551
0.0122082496367087,0.0875207108685185,0.111829288391902,0.0968916639791618,0.0875697976175822
0.0907692875284093,0.0674888667304437,0.0732159192975479,0.0910557259063834,0.064008049479014
0.0458339561568987,0.0889047494194375,0.109244927223543,0.0915037775800365,0.100780712917328
0.0180561783791209,0.101929685219852,0.0865102889268285,0.10028620443459,0.0794171330164365
NaN,0.0620811951706164,0.0706555585562323,0.0929906020858871,0.100987946009846
0.0750987632634657,0.106858406058329,0.0760624536842749,0.0756121398060219,0.0843490521048563
0.0465110748062712,0.0849636299170709,0.0988699010805753,0.109893284107077,0.0742543154225421
0.0570425848843448,0.0499680823366698,0.061964048966578,0.0877890573732353,0.10395584863334
0.067884894160409,0.0814446294565998,0.0765082778316305,0.0756706387962319,0.0823128702703542
NaN,0.0424841703095546,0.0903160920178613,0.095383096598378,0.0707955353239287
